time,deviceId,battery,connected,active,signalQuality,signalNoise,heartbeatStaleness,willFailSoon
286.10,0,0.0000,0,0,96.2625,3.7375,221.0000,0
286.10,1,37.0000,0,0,99.2181,0.7819,246.0000,0
286.10,2,0.0000,0,0,88.6991,11.3009,221.0000,0
286.10,3,80.5000,0,0,88.5062,11.4938,275.0000,0
286.10,4,0.0000,0,0,92.9794,7.0206,221.0000,0
286.10,5,68.5000,0,0,97.0714,2.9286,267.0000,0
286.10,6,0.0000,0,0,90.6346,9.3654,221.0000,0
286.10,7,0.0000,0,0,95.6429,4.3571,221.0000,0
286.10,8,98.5000,0,0,95.0000,5.0000,286.1000,0
286.10,9,0.0000,0,0,93.3314,6.6686,221.0000,0
287.10,0,0.0000,0,0,96.2625,3.7375,222.0000,0
287.10,1,37.0000,0,0,99.2181,0.7819,247.0000,0
287.10,2,0.0000,0,0,88.6991,11.3009,222.0000,0
287.10,3,80.5000,0,0,88.5062,11.4938,276.0000,0
287.10,4,0.0000,0,0,92.9794,7.0206,222.0000,0
287.10,5,68.5000,0,0,97.0714,2.9286,268.0000,0
287.10,6,0.0000,0,0,90.6346,9.3654,222.0000,0
287.10,7,0.0000,0,0,95.6429,4.3571,222.0000,0
287.10,8,98.5000,0,0,95.0000,5.0000,287.1000,0
287.10,9,0.0000,0,0,93.3314,6.6686,222.0000,0
288.10,0,0.0000,0,0,96.2625,3.7375,223.0000,0
288.10,1,37.0000,0,0,99.2181,0.7819,248.0000,0
288.10,2,0.0000,0,0,88.6991,11.3009,223.0000,0
288.10,3,80.5000,0,0,88.5062,11.4938,277.0000,0
288.10,4,0.0000,0,0,92.9794,7.0206,223.0000,0
288.10,5,68.5000,0,0,97.0714,2.9286,269.0000,0
288.10,6,0.0000,0,0,90.6346,9.3654,223.0000,0
288.10,7,0.0000,0,0,95.6429,4.3571,223.0000,0
288.10,8,98.5000,0,0,95.0000,5.0000,288.1000,0
288.10,9,0.0000,0,0,93.3314,6.6686,223.0000,0
289.10,0,0.0000,0,0,96.2625,3.7375,224.0000,0
289.10,1,37.0000,0,0,99.2181,0.7819,249.0000,0
289.10,2,0.0000,0,0,88.6991,11.3009,224.0000,0
289.10,3,80.5000,0,0,88.5062,11.4938,278.0000,0
289.10,4,0.0000,0,0,92.9794,7.0206,224.0000,0
289.10,5,68.5000,0,0,97.0714,2.9286,270.0000,0
289.10,6,0.0000,0,0,90.6346,9.3654,224.0000,0
289.10,7,0.0000,0,0,95.6429,4.3571,224.0000,0
289.10,8,98.5000,0,0,95.0000,5.0000,289.1000,0
289.10,9,0.0000,0,0,93.3314,6.6686,224.0000,0
290.10,0,0.0000,0,0,96.2625,3.7375,225.0000,0
290.10,1,37.0000,0,0,99.2181,0.7819,250.0000,0
290.10,2,0.0000,0,0,88.6991,11.3009,225.0000,0
290.10,3,80.5000,0,0,88.5062,11.4938,279.0000,0
290.10,4,0.0000,0,0,92.9794,7.0206,225.0000,0
290.10,5,68.5000,0,0,97.0714,2.9286,271.0000,0
290.10,6,0.0000,0,0,90.6346,9.3654,225.0000,0
290.10,7,0.0000,0,0,95.6429,4.3571,225.0000,0
290.10,8,98.5000,0,0,95.0000,5.0000,290.1000,0
290.10,9,0.0000,0,0,93.3314,6.6686,225.0000,0
291.10,0,0.0000,0,0,96.2625,3.7375,226.0000,0
291.10,1,37.0000,0,0,99.2181,0.7819,251.0000,0
291.10,2,0.0000,0,0,88.6991,11.3009,226.0000,0
291.10,3,80.5000,0,0,88.5062,11.4938,280.0000,0
291.10,4,0.0000,0,0,92.9794,7.0206,226.0000,0
291.10,5,68.5000,0,0,97.0714,2.9286,272.0000,0
291.10,6,0.0000,0,0,90.6346,9.3654,226.0000,0
291.10,7,0.0000,0,0,95.6429,4.3571,226.0000,0
291.10,8,98.5000,0,0,95.0000,5.0000,291.1000,0
291.10,9,0.0000,0,0,93.3314,6.6686,226.0000,0
292.10,0,0.0000,0,0,96.2625,3.7375,227.0000,0
292.10,1,37.0000,0,0,99.2181,0.7819,252.0000,0
292.10,2,0.0000,0,0,88.6991,11.3009,227.0000,0
292.10,3,80.5000,0,0,88.5062,11.4938,281.0000,0
292.10,4,0.0000,0,0,92.9794,7.0206,227.0000,0
292.10,5,68.5000,0,0,97.0714,2.9286,273.0000,0
292.10,6,0.0000,0,0,90.6346,9.3654,227.0000,0
292.10,7,0.0000,0,0,95.6429,4.3571,227.0000,0
292.10,8,98.5000,0,0,95.0000,5.0000,292.1000,0
292.10,9,0.0000,0,0,93.3314,6.6686,227.0000,0
293.10,0,0.0000,0,0,96.2625,3.7375,228.0000,0
293.10,1,37.0000,0,0,99.2181,0.7819,253.0000,0
293.10,2,0.0000,0,0,88.6991,11.3009,228.0000,0
293.10,3,80.5000,0,0,88.5062,11.4938,282.0000,0
293.10,4,0.0000,0,0,92.9794,7.0206,228.0000,0
293.10,5,68.5000,0,0,97.0714,2.9286,274.0000,0
293.10,6,0.0000,0,0,90.6346,9.3654,228.0000,0
293.10,7,0.0000,0,0,95.6429,4.3571,228.0000,0
293.10,8,98.5000,0,0,95.0000,5.0000,293.1000,0
293.10,9,0.0000,0,0,93.3314,6.6686,228.0000,0
294.10,0,0.0000,0,0,96.2625,3.7375,229.0000,0
294.10,1,37.0000,0,0,99.2181,0.7819,254.0000,0
294.10,2,0.0000,0,0,88.6991,11.3009,229.0000,0
294.10,3,80.5000,0,0,88.5062,11.4938,283.0000,0
294.10,4,0.0000,0,0,92.9794,7.0206,229.0000,0
294.10,5,68.5000,0,0,97.0714,2.9286,275.0000,0
294.10,6,0.0000,0,0,90.6346,9.3654,229.0000,0
294.10,7,0.0000,0,0,95.6429,4.3571,229.0000,0
294.10,8,98.5000,0,0,95.0000,5.0000,294.1000,0
294.10,9,0.0000,0,0,93.3314,6.6686,229.0000,0
295.10,0,0.0000,0,0,96.2625,3.7375,230.0000,0
295.10,1,37.0000,0,0,99.2181,0.7819,255.0000,0
295.10,2,0.0000,0,0,88.6991,11.3009,230.0000,0
295.10,3,80.5000,0,0,88.5062,11.4938,284.0000,0
295.10,4,0.0000,0,0,92.9794,7.0206,230.0000,0
295.10,5,68.5000,0,0,97.0714,2.9286,276.0000,0
295.10,6,0.0000,0,0,90.6346,9.3654,230.0000,0
295.10,7,0.0000,0,0,95.6429,4.3571,230.0000,0
295.10,8,98.5000,0,0,95.0000,5.0000,295.1000,0
295.10,9,0.0000,0,0,93.3314,6.6686,230.0000,0
296.10,0,0.0000,0,0,96.2625,3.7375,231.0000,0
296.10,1,37.0000,0,0,99.2181,0.7819,256.0000,0
296.10,2,0.0000,0,0,88.6991,11.3009,231.0000,0
296.10,3,80.5000,0,0,88.5062,11.4938,285.0000,0
296.10,4,0.0000,0,0,92.9794,7.0206,231.0000,0
296.10,5,68.5000,0,0,97.0714,2.9286,277.0000,0
296.10,6,0.0000,0,0,90.6346,9.3654,231.0000,0
296.10,7,0.0000,0,0,95.6429,4.3571,231.0000,0
296.10,8,98.5000,0,0,95.0000,5.0000,296.1000,0
296.10,9,0.0000,0,0,93.3314,6.6686,231.0000,0
297.10,0,0.0000,0,0,96.2625,3.7375,232.0000,0
297.10,1,37.0000,0,0,99.2181,0.7819,257.0000,0
297.10,2,0.0000,0,0,88.6991,11.3009,232.0000,0
297.10,3,80.5000,0,0,88.5062,11.4938,286.0000,0
297.10,4,0.0000,0,0,92.9794,7.0206,232.0000,0
297.10,5,68.5000,0,0,97.0714,2.9286,278.0000,0
297.10,6,0.0000,0,0,90.6346,9.3654,232.0000,0
297.10,7,0.0000,0,0,95.6429,4.3571,232.0000,0
297.10,8,98.5000,0,0,95.0000,5.0000,297.1000,0
297.10,9,0.0000,0,0,93.3314,6.6686,232.0000,0
298.10,0,0.0000,0,0,96.2625,3.7375,233.0000,0
298.10,1,37.0000,0,0,99.2181,0.7819,258.0000,0
298.10,2,0.0000,0,0,88.6991,11.3009,233.0000,0
298.10,3,80.5000,0,0,88.5062,11.4938,287.0000,0
298.10,4,0.0000,0,0,92.9794,7.0206,233.0000,0
298.10,5,68.5000,0,0,97.0714,2.9286,279.0000,0
298.10,6,0.0000,0,0,90.6346,9.3654,233.0000,0
298.10,7,0.0000,0,0,95.6429,4.3571,233.0000,0
298.10,8,98.5000,0,0,95.0000,5.0000,298.1000,0
298.10,9,0.0000,0,0,93.3314,6.6686,233.0000,0
299.10,0,0.0000,0,0,96.2625,3.7375,234.0000,0
299.10,1,37.0000,0,0,99.2181,0.7819,259.0000,0
299.10,2,0.0000,0,0,88.6991,11.3009,234.0000,0
299.10,3,80.5000,0,0,88.5062,11.4938,288.0000,0
299.10,4,0.0000,0,0,92.9794,7.0206,234.0000,0
299.10,5,68.5000,0,0,97.0714,2.9286,280.0000,0
299.10,6,0.0000,0,0,90.6346,9.3654,234.0000,0
299.10,7,0.0000,0,0,95.6429,4.3571,234.0000,0
299.10,8,98.5000,0,0,95.0000,5.0000,299.1000,0
299.10,9,0.0000,0,0,93.3314,6.6686,234.0000,0
300.10,0,0.0000,0,0,96.2625,3.7375,235.0000,0
300.10,1,37.0000,0,0,99.2181,0.7819,260.0000,0
300.10,2,0.0000,0,0,88.6991,11.3009,235.0000,0
300.10,3,80.5000,0,0,88.5062,11.4938,289.0000,0
300.10,4,0.0000,0,0,92.9794,7.0206,235.0000,0
300.10,5,68.5000,0,0,97.0714,2.9286,281.0000,0
300.10,6,0.0000,0,0,90.6346,9.3654,235.0000,0
300.10,7,0.0000,0,0,95.6429,4.3571,235.0000,0
300.10,8,98.5000,0,0,95.0000,5.0000,300.1000,0
300.10,9,0.0000,0,0,93.3314,6.6686,235.0000,0
301.10,0,0.0000,0,0,96.2625,3.7375,236.0000,0
301.10,1,37.0000,0,0,99.2181,0.7819,261.0000,0
301.10,2,0.0000,0,0,88.6991,11.3009,236.0000,0
301.10,3,80.5000,0,0,88.5062,11.4938,290.0000,0
301.10,4,0.0000,0,0,92.9794,7.0206,236.0000,0
301.10,5,68.5000,0,0,97.0714,2.9286,282.0000,0
301.10,6,0.0000,0,0,90.6346,9.3654,236.0000,0
301.10,7,0.0000,0,0,95.6429,4.3571,236.0000,0
301.10,8,98.5000,0,0,95.0000,5.0000,301.1000,0
301.10,9,0.0000,0,0,93.3314,6.6686,236.0000,0
302.10,0,0.0000,0,0,96.2625,3.7375,237.0000,0
302.10,1,37.0000,0,0,99.2181,0.7819,262.0000,0
302.10,2,0.0000,0,0,88.6991,11.3009,237.0000,0
302.10,3,80.5000,0,0,88.5062,11.4938,291.0000,0
302.10,4,0.0000,0,0,92.9794,7.0206,237.0000,0
302.10,5,68.5000,0,0,97.0714,2.9286,283.0000,0
302.10,6,0.0000,0,0,90.6346,9.3654,237.0000,0
302.10,7,0.0000,0,0,95.6429,4.3571,237.0000,0
302.10,8,98.5000,0,0,95.0000,5.0000,302.1000,0
302.10,9,0.0000,0,0,93.3314,6.6686,237.0000,0
303.10,0,0.0000,0,0,96.2625,3.7375,238.0000,0
303.10,1,37.0000,0,0,99.2181,0.7819,263.0000,0
303.10,2,0.0000,0,0,88.6991,11.3009,238.0000,0
303.10,3,80.5000,0,0,88.5062,11.4938,292.0000,0
303.10,4,0.0000,0,0,92.9794,7.0206,238.0000,0
303.10,5,68.5000,0,0,97.0714,2.9286,284.0000,0
303.10,6,0.0000,0,0,90.6346,9.3654,238.0000,0
303.10,7,0.0000,0,0,95.6429,4.3571,238.0000,0
303.10,8,98.5000,0,0,95.0000,5.0000,303.1000,0
303.10,9,0.0000,0,0,93.3314,6.6686,238.0000,0
304.10,0,0.0000,0,0,96.2625,3.7375,239.0000,0
304.10,1,37.0000,0,0,99.2181,0.7819,264.0000,0
304.10,2,0.0000,0,0,88.6991,11.3009,239.0000,0
304.10,3,80.5000,0,0,88.5062,11.4938,293.0000,0
304.10,4,0.0000,0,0,92.9794,7.0206,239.0000,0
304.10,5,68.5000,0,0,97.0714,2.9286,285.0000,0
304.10,6,0.0000,0,0,90.6346,9.3654,239.0000,0
304.10,7,0.0000,0,0,95.6429,4.3571,239.0000,0
304.10,8,98.5000,0,0,95.0000,5.0000,304.1000,0
304.10,9,0.0000,0,0,93.3314,6.6686,239.0000,0
305.10,0,0.0000,0,0,96.2625,3.7375,240.0000,0
305.10,1,37.0000,0,0,99.2181,0.7819,265.0000,0
305.10,2,0.0000,0,0,88.6991,11.3009,240.0000,0
305.10,3,80.5000,0,0,88.5062,11.4938,294.0000,0
305.10,4,0.0000,0,0,92.9794,7.0206,240.0000,0
305.10,5,68.5000,0,0,97.0714,2.9286,286.0000,0
305.10,6,0.0000,0,0,90.6346,9.3654,240.0000,0
305.10,7,0.0000,0,0,95.6429,4.3571,240.0000,0
305.10,8,98.5000,0,0,95.0000,5.0000,305.1000,0
305.10,9,0.0000,0,0,93.3314,6.6686,240.0000,0
306.10,0,0.0000,0,0,96.2625,3.7375,241.0000,0
306.10,1,37.0000,0,0,99.2181,0.7819,266.0000,0
306.10,2,0.0000,0,0,88.6991,11.3009,241.0000,0
306.10,3,80.5000,0,0,88.5062,11.4938,295.0000,0
306.10,4,0.0000,0,0,92.9794,7.0206,241.0000,0
306.10,5,68.5000,0,0,97.0714,2.9286,287.0000,0
306.10,6,0.0000,0,0,90.6346,9.3654,241.0000,0
306.10,7,0.0000,0,0,95.6429,4.3571,241.0000,0
306.10,8,98.5000,0,0,95.0000,5.0000,306.1000,0
306.10,9,0.0000,0,0,93.3314,6.6686,241.0000,0
307.10,0,0.0000,0,0,96.2625,3.7375,242.0000,0
307.10,1,37.0000,0,0,99.2181,0.7819,267.0000,0
307.10,2,0.0000,0,0,88.6991,11.3009,242.0000,0
307.10,3,80.5000,0,0,88.5062,11.4938,296.0000,0
307.10,4,0.0000,0,0,92.9794,7.0206,242.0000,0
307.10,5,68.5000,0,0,97.0714,2.9286,288.0000,0
307.10,6,0.0000,0,0,90.6346,9.3654,242.0000,0
307.10,7,0.0000,0,0,95.6429,4.3571,242.0000,0
307.10,8,98.5000,0,0,95.0000,5.0000,307.1000,0
307.10,9,0.0000,0,0,93.3314,6.6686,242.0000,0
308.10,0,0.0000,0,0,96.2625,3.7375,243.0000,0
308.10,1,37.0000,0,0,99.2181,0.7819,268.0000,0
308.10,2,0.0000,0,0,88.6991,11.3009,243.0000,0
308.10,3,80.5000,0,0,88.5062,11.4938,297.0000,0
308.10,4,0.0000,0,0,92.9794,7.0206,243.0000,0
308.10,5,68.5000,0,0,97.0714,2.9286,289.0000,0
308.10,6,0.0000,0,0,90.6346,9.3654,243.0000,0
308.10,7,0.0000,0,0,95.6429,4.3571,243.0000,0
308.10,8,98.5000,0,0,95.0000,5.0000,308.1000,0
308.10,9,0.0000,0,0,93.3314,6.6686,243.0000,0
309.10,0,0.0000,0,0,96.2625,3.7375,244.0000,0
309.10,1,37.0000,0,0,99.2181,0.7819,269.0000,0
309.10,2,0.0000,0,0,88.6991,11.3009,244.0000,0
309.10,3,80.5000,0,0,88.5062,11.4938,298.0000,0
309.10,4,0.0000,0,0,92.9794,7.0206,244.0000,0
309.10,5,68.5000,0,0,97.0714,2.9286,290.0000,0
309.10,6,0.0000,0,0,90.6346,9.3654,244.0000,0
309.10,7,0.0000,0,0,95.6429,4.3571,244.0000,0
309.10,8,98.5000,0,0,95.0000,5.0000,309.1000,0
309.10,9,0.0000,0,0,93.3314,6.6686,244.0000,0
310.10,0,0.0000,0,0,96.2625,3.7375,245.0000,0
310.10,1,37.0000,0,0,99.2181,0.7819,270.0000,0
310.10,2,0.0000,0,0,88.6991,11.3009,245.0000,0
310.10,3,80.5000,0,0,88.5062,11.4938,299.0000,0
310.10,4,0.0000,0,0,92.9794,7.0206,245.0000,0
310.10,5,68.5000,0,0,97.0714,2.9286,291.0000,0
310.10,6,0.0000,0,0,90.6346,9.3654,245.0000,0
310.10,7,0.0000,0,0,95.6429,4.3571,245.0000,0
310.10,8,98.5000,0,0,95.0000,5.0000,310.1000,0
310.10,9,0.0000,0,0,93.3314,6.6686,245.0000,0
311.10,0,0.0000,0,0,96.2625,3.7375,246.0000,0
311.10,1,37.0000,0,0,99.2181,0.7819,271.0000,0
311.10,2,0.0000,0,0,88.6991,11.3009,246.0000,0
311.10,3,80.5000,0,0,88.5062,11.4938,300.0000,0
311.10,4,0.0000,0,0,92.9794,7.0206,246.0000,0
311.10,5,68.5000,0,0,97.0714,2.9286,292.0000,0
311.10,6,0.0000,0,0,90.6346,9.3654,246.0000,0
311.10,7,0.0000,0,0,95.6429,4.3571,246.0000,0
311.10,8,98.5000,0,0,95.0000,5.0000,311.1000,0
311.10,9,0.0000,0,0,93.3314,6.6686,246.0000,0
312.10,0,0.0000,0,0,96.2625,3.7375,247.0000,0
312.10,1,37.0000,0,0,99.2181,0.7819,272.0000,0
312.10,2,0.0000,0,0,88.6991,11.3009,247.0000,0
312.10,3,80.5000,0,0,88.5062,11.4938,301.0000,0
312.10,4,0.0000,0,0,92.9794,7.0206,247.0000,0
312.10,5,68.5000,0,0,97.0714,2.9286,293.0000,0
312.10,6,0.0000,0,0,90.6346,9.3654,247.0000,0
312.10,7,0.0000,0,0,95.6429,4.3571,247.0000,0
312.10,8,98.5000,0,0,95.0000,5.0000,312.1000,0
312.10,9,0.0000,0,0,93.3314,6.6686,247.0000,0
313.10,0,0.0000,0,0,96.2625,3.7375,248.0000,0
313.10,1,37.0000,0,0,99.2181,0.7819,273.0000,0
313.10,2,0.0000,0,0,88.6991,11.3009,248.0000,0
313.10,3,80.5000,0,0,88.5062,11.4938,302.0000,0
313.10,4,0.0000,0,0,92.9794,7.0206,248.0000,0
313.10,5,68.5000,0,0,97.0714,2.9286,294.0000,0
313.10,6,0.0000,0,0,90.6346,9.3654,248.0000,0
313.10,7,0.0000,0,0,95.6429,4.3571,248.0000,0
313.10,8,98.5000,0,0,95.0000,5.0000,313.1000,0
313.10,9,0.0000,0,0,93.3314,6.6686,248.0000,0
314.10,0,0.0000,0,0,96.2625,3.7375,249.0000,0
314.10,1,37.0000,0,0,99.2181,0.7819,274.0000,0
314.10,2,0.0000,0,0,88.6991,11.3009,249.0000,0
314.10,3,80.5000,0,0,88.5062,11.4938,303.0000,0
314.10,4,0.0000,0,0,92.9794,7.0206,249.0000,0
314.10,5,68.5000,0,0,97.0714,2.9286,295.0000,0
314.10,6,0.0000,0,0,90.6346,9.3654,249.0000,0
314.10,7,0.0000,0,0,95.6429,4.3571,249.0000,0
314.10,8,98.5000,0,0,95.0000,5.0000,314.1000,0
314.10,9,0.0000,0,0,93.3314,6.6686,249.0000,0
315.10,0,0.0000,0,0,96.2625,3.7375,250.0000,0
315.10,1,37.0000,0,0,99.2181,0.7819,275.0000,0
315.10,2,0.0000,0,0,88.6991,11.3009,250.0000,0
315.10,3,80.5000,0,0,88.5062,11.4938,304.0000,0
315.10,4,0.0000,0,0,92.9794,7.0206,250.0000,0
315.10,5,68.5000,0,0,97.0714,2.9286,296.0000,0
315.10,6,0.0000,0,0,90.6346,9.3654,250.0000,0
315.10,7,0.0000,0,0,95.6429,4.3571,250.0000,0
315.10,8,98.5000,0,0,95.0000,5.0000,315.1000,0
315.10,9,0.0000,0,0,93.3314,6.6686,250.0000,0
316.10,0,0.0000,0,0,96.2625,3.7375,251.0000,0
316.10,1,37.0000,0,0,99.2181,0.7819,276.0000,0
316.10,2,0.0000,0,0,88.6991,11.3009,251.0000,0
316.10,3,80.5000,0,0,88.5062,11.4938,305.0000,0
316.10,4,0.0000,0,0,92.9794,7.0206,251.0000,0
316.10,5,68.5000,0,0,97.0714,2.9286,297.0000,0
316.10,6,0.0000,0,0,90.6346,9.3654,251.0000,0
316.10,7,0.0000,0,0,95.6429,4.3571,251.0000,0
316.10,8,98.5000,0,0,95.0000,5.0000,316.1000,0
316.10,9,0.0000,0,0,93.3314,6.6686,251.0000,0
317.10,0,0.0000,0,0,96.2625,3.7375,252.0000,0
317.10,1,37.0000,0,0,99.2181,0.7819,277.0000,0
317.10,2,0.0000,0,0,88.6991,11.3009,252.0000,0
317.10,3,80.5000,0,0,88.5062,11.4938,306.0000,0
317.10,4,0.0000,0,0,92.9794,7.0206,252.0000,0
317.10,5,68.5000,0,0,97.0714,2.9286,298.0000,0
317.10,6,0.0000,0,0,90.6346,9.3654,252.0000,0
317.10,7,0.0000,0,0,95.6429,4.3571,252.0000,0
317.10,8,98.5000,0,0,95.0000,5.0000,317.1000,0
317.10,9,0.0000,0,0,93.3314,6.6686,252.0000,0
318.10,0,0.0000,0,0,96.2625,3.7375,253.0000,0
318.10,1,37.0000,0,0,99.2181,0.7819,278.0000,0
318.10,2,0.0000,0,0,88.6991,11.3009,253.0000,0
318.10,3,80.5000,0,0,88.5062,11.4938,307.0000,0
318.10,4,0.0000,0,0,92.9794,7.0206,253.0000,0
318.10,5,68.5000,0,0,97.0714,2.9286,299.0000,0
318.10,6,0.0000,0,0,90.6346,9.3654,253.0000,0
318.10,7,0.0000,0,0,95.6429,4.3571,253.0000,0
318.10,8,98.5000,0,0,95.0000,5.0000,318.1000,0
318.10,9,0.0000,0,0,93.3314,6.6686,253.0000,0
319.10,0,0.0000,0,0,96.2625,3.7375,254.0000,0
319.10,1,37.0000,0,0,99.2181,0.7819,279.0000,0
319.10,2,0.0000,0,0,88.6991,11.3009,254.0000,0
319.10,3,80.5000,0,0,88.5062,11.4938,308.0000,0
319.10,4,0.0000,0,0,92.9794,7.0206,254.0000,0
319.10,5,68.5000,0,0,97.0714,2.9286,300.0000,0
319.10,6,0.0000,0,0,90.6346,9.3654,254.0000,0
319.10,7,0.0000,0,0,95.6429,4.3571,254.0000,0
319.10,8,98.5000,0,0,95.0000,5.0000,319.1000,0
319.10,9,0.0000,0,0,93.3314,6.6686,254.0000,0
320.10,0,0.0000,0,0,96.2625,3.7375,255.0000,0
320.10,1,37.0000,0,0,99.2181,0.7819,280.0000,0
320.10,2,0.0000,0,0,88.6991,11.3009,255.0000,0
320.10,3,80.5000,0,0,88.5062,11.4938,309.0000,0
320.10,4,0.0000,0,0,92.9794,7.0206,255.0000,0
320.10,5,68.5000,0,0,97.0714,2.9286,301.0000,0
320.10,6,0.0000,0,0,90.6346,9.3654,255.0000,0
320.10,7,0.0000,0,0,95.6429,4.3571,255.0000,0
320.10,8,98.5000,0,0,95.0000,5.0000,320.1000,0
320.10,9,0.0000,0,0,93.3314,6.6686,255.0000,0
321.10,0,0.0000,0,0,96.2625,3.7375,256.0000,0
321.10,1,37.0000,0,0,99.2181,0.7819,281.0000,0
321.10,2,0.0000,0,0,88.6991,11.3009,256.0000,0
321.10,3,80.5000,0,0,88.5062,11.4938,310.0000,0
321.10,4,0.0000,0,0,92.9794,7.0206,256.0000,0
321.10,5,68.5000,0,0,97.0714,2.9286,302.0000,0
321.10,6,0.0000,0,0,90.6346,9.3654,256.0000,0
321.10,7,0.0000,0,0,95.6429,4.3571,256.0000,0
321.10,8,98.5000,0,0,95.0000,5.0000,321.1000,0
321.10,9,0.0000,0,0,93.3314,6.6686,256.0000,0
322.10,0,0.0000,0,0,96.2625,3.7375,257.0000,0
322.10,1,37.0000,0,0,99.2181,0.7819,282.0000,0
322.10,2,0.0000,0,0,88.6991,11.3009,257.0000,0
322.10,3,80.5000,0,0,88.5062,11.4938,311.0000,0
322.10,4,0.0000,0,0,92.9794,7.0206,257.0000,0
322.10,5,68.5000,0,0,97.0714,2.9286,303.0000,0
322.10,6,0.0000,0,0,90.6346,9.3654,257.0000,0
322.10,7,0.0000,0,0,95.6429,4.3571,257.0000,0
322.10,8,98.5000,0,0,95.0000,5.0000,322.1000,0
322.10,9,0.0000,0,0,93.3314,6.6686,257.0000,0
323.10,0,0.0000,0,0,96.2625,3.7375,258.0000,0
323.10,1,37.0000,0,0,99.2181,0.7819,283.0000,0
323.10,2,0.0000,0,0,88.6991,11.3009,258.0000,0
323.10,3,80.5000,0,0,88.5062,11.4938,312.0000,0
323.10,4,0.0000,0,0,92.9794,7.0206,258.0000,0
323.10,5,68.5000,0,0,97.0714,2.9286,304.0000,0
323.10,6,0.0000,0,0,90.6346,9.3654,258.0000,0
323.10,7,0.0000,0,0,95.6429,4.3571,258.0000,0
323.10,8,98.5000,0,0,95.0000,5.0000,323.1000,0
323.10,9,0.0000,0,0,93.3314,6.6686,258.0000,0
324.10,0,0.0000,0,0,96.2625,3.7375,259.0000,0
324.10,1,37.0000,0,0,99.2181,0.7819,284.0000,0
324.10,2,0.0000,0,0,88.6991,11.3009,259.0000,0
324.10,3,80.5000,0,0,88.5062,11.4938,313.0000,0
324.10,4,0.0000,0,0,92.9794,7.0206,259.0000,0
324.10,5,68.5000,0,0,97.0714,2.9286,305.0000,0
324.10,6,0.0000,0,0,90.6346,9.3654,259.0000,0
324.10,7,0.0000,0,0,95.6429,4.3571,259.0000,0
324.10,8,98.5000,0,0,95.0000,5.0000,324.1000,0
324.10,9,0.0000,0,0,93.3314,6.6686,259.0000,0
325.10,0,0.0000,0,0,96.2625,3.7375,260.0000,0
325.10,1,37.0000,0,0,99.2181,0.7819,285.0000,0
325.10,2,0.0000,0,0,88.6991,11.3009,260.0000,0
325.10,3,80.5000,0,0,88.5062,11.4938,314.0000,0
325.10,4,0.0000,0,0,92.9794,7.0206,260.0000,0
325.10,5,68.5000,0,0,97.0714,2.9286,306.0000,0
325.10,6,0.0000,0,0,90.6346,9.3654,260.0000,0
325.10,7,0.0000,0,0,95.6429,4.3571,260.0000,0
325.10,8,98.5000,0,0,95.0000,5.0000,325.1000,0
325.10,9,0.0000,0,0,93.3314,6.6686,260.0000,0
326.10,0,0.0000,0,0,96.2625,3.7375,261.0000,0
326.10,1,37.0000,0,0,99.2181,0.7819,286.0000,0
326.10,2,0.0000,0,0,88.6991,11.3009,261.0000,0
326.10,3,80.5000,0,0,88.5062,11.4938,315.0000,0
326.10,4,0.0000,0,0,92.9794,7.0206,261.0000,0
326.10,5,68.5000,0,0,97.0714,2.9286,307.0000,0
326.10,6,0.0000,0,0,90.6346,9.3654,261.0000,0
326.10,7,0.0000,0,0,95.6429,4.3571,261.0000,0
326.10,8,98.5000,0,0,95.0000,5.0000,326.1000,0
326.10,9,0.0000,0,0,93.3314,6.6686,261.0000,0
327.10,0,0.0000,0,0,96.2625,3.7375,262.0000,0
327.10,1,37.0000,0,0,99.2181,0.7819,287.0000,0
327.10,2,0.0000,0,0,88.6991,11.3009,262.0000,0
327.10,3,80.5000,0,0,88.5062,11.4938,316.0000,0
327.10,4,0.0000,0,0,92.9794,7.0206,262.0000,0
327.10,5,68.5000,0,0,97.0714,2.9286,308.0000,0
327.10,6,0.0000,0,0,90.6346,9.3654,262.0000,0
327.10,7,0.0000,0,0,95.6429,4.3571,262.0000,0
327.10,8,98.5000,0,0,95.0000,5.0000,327.1000,0
327.10,9,0.0000,0,0,93.3314,6.6686,262.0000,0
328.10,0,0.0000,0,0,96.2625,3.7375,263.0000,0
328.10,1,37.0000,0,0,99.2181,0.7819,288.0000,0
328.10,2,0.0000,0,0,88.6991,11.3009,263.0000,0
328.10,3,80.5000,0,0,88.5062,11.4938,317.0000,0
328.10,4,0.0000,0,0,92.9794,7.0206,263.0000,0
328.10,5,68.5000,0,0,97.0714,2.9286,309.0000,0
328.10,6,0.0000,0,0,90.6346,9.3654,263.0000,0
328.10,7,0.0000,0,0,95.6429,4.3571,263.0000,0
328.10,8,98.5000,0,0,95.0000,5.0000,328.1000,0
328.10,9,0.0000,0,0,93.3314,6.6686,263.0000,0
329.10,0,0.0000,0,0,96.2625,3.7375,264.0000,0
329.10,1,37.0000,0,0,99.2181,0.7819,289.0000,0
329.10,2,0.0000,0,0,88.6991,11.3009,264.0000,0
329.10,3,80.5000,0,0,88.5062,11.4938,318.0000,0
329.10,4,0.0000,0,0,92.9794,7.0206,264.0000,0
329.10,5,68.5000,0,0,97.0714,2.9286,310.0000,0
